4.6306159	1.7650746	1.6311416	1.2709443	0.60148656	0.97193689	0.59797729	0.5466365	0.52453429	0.63359843	0.7186593	0.74657612	0.4670527	
5.2238435	2.3902195	1.6635703	1.9745764	1.0161916	0.6782962	0.70663943	0.92609117	0.85023261	0.57586026	0.44385362	0.42861389	0.42556923	
4.5764578	1.3034248	1.3237096	1.0002907	0.81884344	1.4355394	0.83216431	1.281094	0.63270288	0.53445208	0.70270934	0.64779584	0.43568439	
4.7659068	2.685784	1.4858713	1.568151	1.4825169	0.55899163	0.86532489	0.83859104	0.82314039	0.50322958	0.77534035	0.72341814	0.45108638	
4.3537166	1.6059943	1.4964078	0.8511568	1.0036384	0.79728377	0.82911221	1.0156003	0.45771853	0.33767532	1.0941319	0.79506723	0.93233644	
4.1346399	1.5668622	2.8599768	1.3686976	1.1081129	0.68652905	0.71674001	0.4885552	0.55852728	0.87393644	0.82619452	1.0211442	0.44703476	
4.9623454	1.0956741	2.27187	0.86909844	0.98643053	1.0511032	0.71687595	0.63041982	0.68712865	0.65698293	0.6108733	0.50555696	0.71478386	
4.5631784	2.4303815	1.8638196	1.5013106	1.2810362	0.94509957	0.90255366	0.5591088	0.86602131	0.76298894	0.41467296	0.58856306	0.53830971	
5.2933272	1.8621627	1.2025756	1.0248278	1.038296	1.466633	0.70646892	0.82510173	0.74256659	0.72646735	0.64492523	0.45220104	0.3212638	
4.7241584	1.7623294	2.1481664	1.2973464	1.3257966	1.1225018	0.74835332	0.51126886	0.60882245	0.52830199	0.41960156	0.33867983	0.57627093	
5.0341328	1.8841395	1.7140829	0.9766987	0.99442905	0.74937342	0.5786487	0.71251803	0.56570467	0.5574793	0.28843213	0.42460508	0.40962535	
4.6555485	1.643316	2.0128442	0.90641944	0.68145116	0.6901286	0.83243932	0.9759358	0.73990133	0.50835105	0.45741038	0.64504175	0.37069635	
5.2289633	1.5433753	1.2923624	1.2972957	1.6142376	0.95862476	0.85896649	0.61091786	0.72357065	1.1488176	0.41336185	0.44170587	0.69201677	
5.0144785	2.4081995	2.7235896	1.4424149	1.2315357	1.1618085	0.78077298	0.73972022	0.72117202	0.45898426	0.2925542	0.34049787	0.48424171	
5.6421299	1.9533501	1.2009924	1.7576795	0.59692824	0.83907356	1.0334655	0.71319312	0.4585712	0.6512267	0.84474357	0.61817707	0.81750616	
5.1900895	1.8789723	1.2953645	1.6352575	1.407785	1.1550849	0.58816976	0.98419592	0.79462584	0.5842586	0.46449878	0.38007504	0.4525135	
5.1179546	2.1865884	2.5399684	1.735815	1.3284022	0.94565934	0.61739985	0.74911506	0.69009712	0.65405549	0.29848435	0.45484805	0.50807927	
4.7281684	2.0951406	2.6418902	1.3377252	1.8820495	0.74627988	0.71791418	0.70592625	1.3828921	0.82338399	0.30939033	0.64089201	0.41223861	
4.4148293	1.9818059	2.1561646	1.4553445	1.2946512	1.1181889	0.78582778	0.71426623	0.89189081	0.78128784	0.4113139	0.37953603	0.70860327	
5.1417548	2.1243022	1.7782066	1.421854	1.4106474	0.73646386	0.92262392	0.78323983	0.65731708	0.54449064	0.49881076	0.63160206	0.64465578	
4.5574615	2.3130029	2.2675218	0.98090608	1.6565448	1.086713	0.81349036	0.83800494	0.6767862	0.74970337	0.38276041	0.62797666	0.5489284	
4.473004	2.1123288	1.8116801	1.9451217	1.1641074	0.64885747	0.72976332	0.72342887	0.94109977	0.5157627	0.42375171	0.6155615	0.76742349	
4.8262756	1.8111231	1.80952	1.4621827	0.67177241	0.55287814	0.85411999	0.97644077	1.1526829	0.78503497	0.65312602	0.72287792	0.73799359	
5.1437557	1.9106825	1.1015167	1.0387382	1.2957084	0.76323676	0.71293604	0.76795163	0.53836578	0.52111166	0.53269224	0.72686343	0.28103769	
4.7720473	1.9424692	2.4712563	1.2005345	1.1169668	0.97768243	0.62584437	0.71492035	0.55782941	0.58939752	0.43630884	0.34282811	0.86702617	
4.6300077	1.9484574	2.0767836	1.2273739	1.4554053	0.64574009	0.88660901	0.8979711	1.1711217	0.5223755	0.6409656	0.44869091	0.63980794	
4.4899668	1.9947894	1.7050212	1.0163413	1.2470093	0.71505222	0.79197231	0.67526978	0.62303173	0.56733017	0.60129368	0.39730153	0.68559408	
4.3060297	1.4280879	1.7605632	1.2813572	0.78210656	0.75003717	0.56283625	0.75986579	0.49921758	0.58371345	0.9481748	0.88751832	0.52761287	
4.4856839	2.0119863	1.2237193	1.4391318	1.0405306	0.85531431	0.59268655	0.91135075	0.98207541	0.64711997	0.58443623	0.55536174	0.56183149	
4.561447	1.6860701	1.3571411	1.3130557	0.91306064	0.71674287	0.82453534	0.6736445	0.42470411	0.60647091	0.53818027	0.62881674	0.32380262	
