4.5076558	1.9456762	1.9656811	1.2144202	1.1328784	0.71180238	0.58322254	0.6627332	0.48496851	0.3832844	0.50755491	0.46304913	0.47884681	
4.8466934	1.9165206	1.3667037	1.7127563	1.0494192	0.76054945	0.5173133	0.83779356	0.81773986	0.58534298	0.44234521	0.3702349	0.35574049	
3.9992834	1.7012386	1.7597478	1.1872289	1.0446514	1.2234388	0.54139275	0.58480383	0.75484227	0.69652212	0.66681327	0.70238702	0.60084197	
4.3745716	2.432271	1.7215577	1.4260045	1.1157126	0.73970441	0.7351732	0.86728883	0.69320236	0.48953307	0.48695536	0.70338056	0.29666736	
3.9084697	1.7414445	1.91196	0.78379816	0.7702494	0.71857727	0.80009553	0.84424273	0.4215024	0.43980047	1.021555	0.42718787	0.32674893	
5.0473545	1.6903889	2.1696854	1.3280523	0.92326035	0.62498938	0.64939925	0.64315561	0.84428075	0.46339358	0.62509708	0.77756765	0.6732761	
5.0752998	0.61911258	1.5887275	1.2461321	0.80144764	0.96474646	0.5916393	0.50925781	0.62327833	0.85943232	0.69075936	0.43623762	0.62337703	
4.1916582	1.1693632	1.6117679	0.88627581	0.94810612	0.73133598	0.75677562	0.55744983	0.43231482	0.70246241	0.76279482	0.55464677	0.39736297	
5.3748762	2.0935376	1.3623619	0.97510618	1.2533011	1.2881573	0.9285351	0.68275366	0.71328714	1.0355868	0.34953526	0.49101459	0.76825958	
4.7620809	2.1056416	2.2034164	1.5543083	1.1462471	1.3231302	0.56509988	0.52401233	0.52346543	0.45902078	0.3194008	0.41011102	0.49191405	
5.1357428	2.3479742	1.6250128	1.0841736	1.2668445	0.98767632	0.48597262	0.63185062	0.76711372	0.50102577	0.31688044	0.64024521	0.52290303	
4.9159913	1.9074391	2.1331207	1.5874133	1.2333047	0.72955728	0.51243535	1.0496432	0.81096511	0.4704544	0.38572794	0.55073406	0.41169601	
5.0407577	2.1134224	1.2962133	1.4816762	1.9050537	1.0631388	0.69916682	0.5880024	0.66613175	1.3599498	0.90058594	0.58633	0.46897687	
4.9862777	1.8269076	2.8204579	1.2915021	1.4519433	0.99640939	0.85950333	0.87366268	0.50433113	0.76602121	0.46675496	0.30991717	0.8337701	
4.6248093	1.8048269	1.8175325	1.3902967	0.9697106	0.95806212	1.0098694	0.64112617	0.36653677	0.78486003	0.45211081	0.41160208	0.46451086	
5.424943	2.3699562	1.865358	1.6955009	1.2502036	0.75892737	0.73490041	1.0308897	0.71810411	0.49985341	0.36317272	0.62438195	0.5305275	
4.799797	1.6324889	3.3766205	1.2027557	0.71982194	0.77226707	0.94580109	0.54656137	0.46541263	0.59177932	0.50265757	0.60130187	0.64609967	
4.8431073	2.3637197	2.299751	1.5799849	1.6530325	0.82910342	0.9210474	0.82342747	1.1230187	0.78247602	0.33129673	0.61237592	0.37161574	
4.5427755	1.7983376	2.4809436	1.4449943	1.5008205	1.6177869	0.66814978	0.82093578	0.89687169	1.0153579	0.51337836	0.35881807	0.65086416	
4.7690715	1.9086233	2.3763872	1.4264782	1.550892	0.76111697	0.63547508	0.76554992	0.43454835	0.72079779	0.52309517	0.49191641	0.58057514	
4.9341551	2.5710366	2.7060363	1.2944625	1.9215281	1.3219992	0.60095013	0.78440796	0.7498314	0.56194165	0.46308969	0.60058586	0.60431048	
4.6533747	2.3226663	2.1060425	2.0723937	1.2699571	0.88261061	1.0565407	0.6749417	0.54220622	0.58274595	0.59754283	0.60721889	0.74088979	
4.5822333	1.6262825	1.859688	1.3360204	0.60044328	0.72651467	0.5070114	1.2945978	0.58674956	0.43095432	0.42070097	0.71800637	0.48373103	
5.5543489	2.2424946	1.5470346	1.2933193	1.9609918	0.96261884	0.95789808	0.60558016	0.66234988	1.0012633	0.32596782	0.40800428	0.44219642	
4.5593699	2.2877736	2.4606068	1.1760647	0.93036911	1.0012128	0.46529703	0.54512556	0.4726286	0.5416912	0.41707463	0.40103605	0.60675997	
5.0550935	2.0904636	2.1062259	1.4709826	1.4285714	0.62316429	0.57696882	0.94089329	1.2018192	0.49254432	0.51152866	0.49755862	0.59282808	
4.8872338	2.0355976	1.8614333	1.2659522	1.3820734	0.66492421	0.69693599	0.60751483	0.49143892	0.51235949	0.3774958	0.34260449	0.542922	
4.6140818	1.7382454	2.0391212	0.91345428	1.8925325	0.73208066	0.80779773	0.55123597	0.49248271	0.6524812	0.65108278	0.58087395	0.4263415	
4.399743	1.7509664	1.91966	1.5019713	1.1258205	0.87960607	0.60484012	0.81477912	1.2322673	0.42337488	0.57378043	0.62637468	0.53827694	
5.1001316	2.1823296	2.212822	1.7219786	0.81683963	0.65235558	0.64281315	0.36511372	0.57893352	0.62954564	0.52037669	0.3614822	0.42470621	
